file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/container/guice/mailbox/src/main/java/org/apache/james/modules/QuotaProbesImpl.java,org.apache.james.modules.QuotaProbesImpl,class,14,16,2,14,14,1,0,13,0,0.61904764,0.64835167,1.0,14,0,14,0,0,0,14,0,0,0,3,0,0,3,0,0,3,0,0,49,7,0,0,0,0,0,0,3,0,3,0,0,0,0,26,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/data/data-memory/src/test/java/org/apache/james/user/memory/DelegationUserDeletionTaskStepTest.java,org.apache.james.user.memory.DelegationUserDeletionTaskStepTest,class,5,5,0,5,4,1,0,12,0,0.25,1.0,1.0,4,0,0,0,0,4,4,0,0,0,4,2,0,4,0,0,2,0,0,23,0,0,0,0,0,2,0,4,0,4,0,0,0,1,29,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/api/src/main/java/org/apache/james/mailbox/model/AttachmentMetadata.java,org.apache.james.mailbox.model.AttachmentMetadata,class,5,22,17,5,10,1,0,5,0,0.33333334,0.53571427,0.75,9,1,8,1,0,0,8,0,0,0,4,0,0,4,0,0,4,0,0,76,9,0,0,0,0,4,0,5,0,5,1,0,1,0,23,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/protocols/imap/src/main/java/org/apache/james/imap/api/message/response/StatusResponseFactory.java,org.apache.james.imap.api.message.response.StatusResponseFactory,interface,5,78,73,5,16,1,0,0,120,0.0,0.0,0.0,16,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/json/src/test/java/org/apache/james/DTOConverterTest.java,org.apache.james.DTOConverterTest,class,13,14,1,13,9,1,0,20,18,0.8148148,0.33333334,0.4,9,3,0,3,0,6,6,0,0,0,6,6,0,6,0,0,6,0,15,37,3,0,0,0,0,14,2,8,0,11,0,0,0,3,47,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/backends-common/opensearch/src/test/java/org/apache/james/backends/opensearch/ClientProviderTest.java,org.apache.james.backends.opensearch.ClientProviderTest,class,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/protocols/pop3/src/test/java/org/apache/james/protocols/pop3/utils/MockMailbox.java,org.apache.james.protocols.pop3.utils.MockMailbox$Message,innerclass,2,2,0,2,2,1,0,2,0,0.25,1.0,1.0,2,0,2,0,0,0,2,0,0,0,4,1,3,1,0,0,4,0,0,14,1,0,0,0,0,1,2,4,2,4,0,0,0,0,15,25,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/protocols/imap/src/main/java/org/apache/james/imap/processor/base/ImapResponseMessageProcessor.java,org.apache.james.imap.processor.base.ImapResponseMessageProcessor,class,6,7,1,6,3,2,0,4,3,0.0,0.0,0.0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,1,0,0,0,0,0,0,0,1,18,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/data/data-library/src/test/java/org/apache/james/user/lib/UsersRepositoryContract.java,org.apache.james.user.lib.UsersRepositoryContract$WithVirtualHostingReadWriteContract,interface,9,9,0,9,8,1,0,22,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0,24,0,3,3,3,0,0,0,6,54,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/data/data-cassandra/src/test/java/org/apache/james/sieve/cassandra/model/SieveQuotaTest.java,org.apache.james.sieve.cassandra.model.SieveQuotaTest,class,4,4,0,4,5,1,0,9,2,0.6,0.4,0.4,5,0,0,0,0,5,5,0,0,0,5,5,0,0,0,5,5,0,2,22,0,0,0,0,0,0,6,5,0,5,0,0,0,3,50,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/data/data-cassandra/src/test/java/org/apache/james/rrt/cassandra/CassandraRecipientRewriteTableDAOTest.java,org.apache.james.rrt.cassandra.CassandraRecipientRewriteTableDAOTest,class,9,9,0,9,9,1,0,15,0,0.6666666,1.0,1.0,9,0,0,0,0,9,9,0,0,0,8,7,0,7,0,1,6,0,5,47,0,0,0,0,0,3,0,8,0,8,0,0,0,0,43,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/container/guice/cassandra/src/main/java/org/apache/james/modules/mailbox/CassandraMailboxQuotaLegacyModule.java,org.apache.james.modules.mailbox.CassandraMailboxQuotaLegacyModule,class,9,11,2,9,1,2,0,9,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,4,0,1,0,1,0,0,0,0,12,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/webadmin/webadmin-core/src/main/java/org/apache/james/webadmin/mdc/MDCFilter.java,org.apache.james.webadmin.mdc.MDCFilter,class,3,4,1,3,1,1,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,2,2,0,0,0,2,0,0,8,0,0,0,0,0,3,0,3,0,3,0,0,0,0,20,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/jmap-draft/src/main/java/org/apache/james/jmap/draft/model/mailbox/Rights.java,org.apache.james.jmap.draft.model.mailbox.Rights$Right,enum,3,3,0,3,7,1,0,9,0,0.0,0.6,0.6,5,2,4,0,0,1,5,0,0,0,1,0,0,1,0,0,1,0,4,17,4,0,2,0,0,3,0,1,1,3,0,0,0,4,26,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/webadmin/webadmin-mailbox/src/main/java/org/apache/james/webadmin/service/EventDeadLettersRedeliverGroupTask.java,org.apache.james.webadmin.service.EventDeadLettersRedeliverGroupTask,class,11,15,4,11,10,1,0,15,12,0.6964286,0.26666668,0.4,8,0,5,2,0,1,6,0,0,0,7,1,1,6,0,0,7,0,3,48,7,0,0,0,0,3,2,7,1,7,1,0,0,0,46,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/webadmin-integration-test/webadmin-integration-test-common/src/main/java/org/apache/james/webadmin/integration/WebAdminServerIntegrationImmutableTest.java,org.apache.james.webadmin.integration.WebAdminServerIntegrationImmutableTest,class,6,8,2,6,9,1,2,22,36,0.9444444,0.0,0.0,9,1,0,0,0,9,9,0,0,0,2,2,0,1,1,0,2,0,0,43,0,0,0,0,0,36,0,8,4,7,0,0,0,0,68,1025,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/third-party/linshare/src/test/java/org/apache/james/linshare/client/LinshareAPITest.java,org.apache.james.linshare.client.LinshareAPITest,class,11,12,1,11,14,1,0,26,0,0.6666667,0.95454544,1.0,14,0,0,2,0,12,12,0,0,0,6,3,0,5,0,1,2,0,3,78,2,0,0,0,0,4,1,22,0,23,1,0,0,2,68,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/container/guice/queue/pulsar/src/main/java/org/apache/james/queue/pulsar/module/PulsarQueueModule.java,org.apache.james.queue.pulsar.module.PulsarQueueModule,class,21,24,3,21,8,2,0,7,19,0.78571427,0.0,0.0,7,0,4,3,0,0,4,0,0,0,2,2,0,1,0,1,2,0,0,32,7,0,0,1,0,3,0,3,1,3,1,0,0,0,59,1,1
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/container/lifecycle-api/src/main/java/org/apache/james/lifecycle/api/StartUpCheck.java,org.apache.james.lifecycle.api.StartUpCheck$CheckResult$Builder,innerclass,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,9,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/apps/scaling-pulsar-smtp/src/test/java/org/apache/james/TestingSmtpRelayJamesServerBuilder.java,org.apache.james.TestingSmtpRelayJamesServerBuilder$ConfigurationSpecification,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/task/task-memory/src/test/java/org/apache/james/task/eventsourcing/MemoryTaskExecutionDetailsProjectionTest.java,org.apache.james.task.eventsourcing.MemoryTaskExecutionDetailsProjectionTest,class,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/protocols/imap/src/test/java/org/apache/james/imap/api/ImapConfigurationTest.java,org.apache.james.imap.api.ImapConfigurationTest,class,4,4,0,4,21,1,0,31,210,0.0,0.0,0.0,21,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,26,84,0,0,0,0,0,16,3,19,0,19,0,0,0,2,55,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/apps/distributed-app/src/test/java/org/apache/james/CassandraCacheQueryTest.java,org.apache.james.CassandraCacheQueryTest,class,24,25,1,24,5,2,0,46,0,0.68,1.0,1.0,5,3,0,2,0,3,3,0,0,0,10,10,0,9,0,1,8,0,4,63,0,0,0,2,0,11,1,17,1,17,1,0,2,1,78,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/protocols/imap/src/test/java/org/apache/james/imap/message/response/ListRightsResponseTest.java,org.apache.james.imap.message.response.ListRightsResponseTest,class,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/mailet/mailetcontainer-impl/src/main/java/org/apache/james/mailetcontainer/impl/matchers/Or.java,org.apache.james.mailetcontainer.impl.matchers.Or,class,4,5,1,4,2,3,0,13,1,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,8,2,0,0,0,0,0,0,0,0,1,0,0,0,1,31,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/container/core/src/main/java/org/apache/james/server/core/filesystem/FileSystemResource.java,org.apache.james.server.core.filesystem.FileSystemResource,class,1,2,1,1,3,1,0,0,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,12,2,0,0,0,0,0,0,1,0,1,0,0,0,0,10,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/webadmin/webadmin-data/src/main/java/org/apache/james/webadmin/service/DeleteUsersDataOfDomainTaskDTO.java,org.apache.james.webadmin.service.DeleteUsersDataOfDomainTaskDTO,class,7,9,2,7,6,1,0,10,0,0.4166667,0.26666668,0.4,6,2,6,0,0,0,6,0,0,0,2,0,0,2,0,0,2,0,0,23,5,0,0,0,0,2,0,2,0,3,0,0,0,1,22,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/webadmin/webadmin-mailbox/src/test/java/org/apache/james/webadmin/routes/MailboxesRoutesTest.java,org.apache.james.webadmin.routes.MailboxesRoutesTest$FixingReIndexing$SideEffects,innerclass,8,8,0,8,1,1,0,32,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,12,0,7,2,9,0,0,0,2,43,0,1
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/jmap-draft-integration-testing/jmap-draft-integration-testing-common/src/test/java/org/apache/james/jmap/draft/methods/integration/cucumber/DownloadStepdefs.java,org.apache.james.jmap.draft.methods.integration.cucumber.DownloadStepdefs$AttachmentAccessTokenKey,innerclass,1,1,0,1,5,1,0,5,0,0.0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,21,4,0,0,0,0,2,0,3,0,3,1,0,0,0,16,10,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/jpa/src/test/java/org/apache/james/mailbox/jpa/quota/JPACurrentQuotaManagerTest.java,org.apache.james.mailbox.jpa.quota.JPACurrentQuotaManagerTest,class,5,5,0,5,2,1,0,3,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,1,0,0,0,1,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,21,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/mailet/mailetcontainer-impl/src/main/java/org/apache/james/mailetcontainer/impl/JamesMailetContext.java,org.apache.james.mailetcontainer.impl.JamesMailetContext,class,25,28,3,25,51,1,0,83,420,0.8863636,0.10887097,0.3205645,33,0,32,1,0,0,32,0,0,0,8,1,0,7,1,0,6,0,3,215,17,1,2,6,0,19,4,20,6,20,3,0,0,1,245,1,14
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/data/data-jpa/src/main/java/org/apache/james/sieve/jpa/model/JPASieveScript.java,org.apache.james.sieve.jpa.model.JPASieveScript,class,10,14,4,10,19,1,0,13,44,0.73214287,0.18095239,0.52380955,16,2,14,1,1,0,15,0,0,0,7,0,0,7,0,0,0,0,4,104,13,0,3,0,0,18,3,13,0,8,1,0,1,0,54,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/store/src/main/java/org/apache/james/mailbox/store/mail/model/FlagsFilter.java,org.apache.james.mailbox.store.mail.model.FlagsFilter$Builder,innerclass,4,4,0,4,4,1,0,5,0,0.25,0.6666667,1.0,4,0,3,1,0,0,3,0,0,0,2,0,0,2,0,0,0,0,4,19,3,0,0,0,0,0,0,4,0,2,0,0,0,2,13,9,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/protocols/smtp/src/main/java/org/apache/james/protocols/smtp/core/esmtp/AuthCmdHandler.java,org.apache.james.protocols.smtp.core.esmtp.AuthCmdHandler$Anonymous2,anonymous,3,3,0,3,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/protocols/smtp/src/main/java/org/apache/james/protocols/smtp/core/esmtp/AuthCmdHandler.java,org.apache.james.protocols.smtp.core.esmtp.AuthCmdHandler$Anonymous3,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/container/mailbox-jmx/src/main/java/org/apache/james/adapter/mailbox/MailboxManagerManagementMBean.java,org.apache.james.adapter.mailbox.MailboxManagerManagementMBean,interface,1,2,1,1,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/webadmin/webadmin-data/src/test/java/org/apache/james/webadmin/routes/ForwardRoutesTest.java,org.apache.james.webadmin.routes.ForwardRoutesTest$ExceptionHandling,innerclass,10,10,0,10,18,1,0,29,95,0.7222222,0.18954249,0.23529412,18,0,0,0,0,18,18,0,0,0,2,0,0,2,0,0,0,0,0,78,0,0,0,0,0,73,2,9,11,9,0,0,0,0,93,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/protocols/smtp/src/main/java/org/apache/james/protocols/smtp/core/esmtp/AuthCmdHandler.java,org.apache.james.protocols.smtp.core.esmtp.AuthCmdHandler$Anonymous4,anonymous,6,6,0,6,2,1,0,1,0,0.0,1.0,1.0,2,0,1,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,10,2,0,0,0,0,0,0,1,0,1,0,0,0,0,17,-1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/third-party/linshare/src/test/java/org/apache/james/linshare/LinshareExtension.java,org.apache.james.linshare.LinshareExtension,class,20,24,4,20,14,1,0,35,48,0.7083334,0.16666667,0.16666667,12,0,9,3,0,0,9,0,0,0,2,1,0,2,0,0,1,0,9,76,8,0,2,0,1,1,0,4,1,4,0,0,3,1,60,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/apps/distributed-pop3-app/src/test/java/org/apache/james/DistributedPOP3ServerTest.java,org.apache.james.DistributedPOP3ServerTest,class,19,20,1,19,2,1,0,22,1,0.5,0.0,0.0,2,2,2,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,5,9,2,0,0,0,0,0,0,1,0,3,0,0,0,2,33,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/protocols/smtp/src/main/java/org/apache/james/protocols/smtp/core/esmtp/AuthCmdHandler.java,org.apache.james.protocols.smtp.core.esmtp.AuthCmdHandler$Anonymous1,anonymous,3,3,0,3,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/blob/blob-storage-strategy/src/test/java/org/apache/james/server/blob/deduplication/GenerationAwareBlobIdTest.java,org.apache.james.server.blob.deduplication.GenerationAwareBlobIdTest$ConfigurationPojo$Failures,innerclass,3,3,0,3,4,1,0,4,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,16,0,4,0,4,0,0,0,4,15,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/jwt/src/test/java/org/apache/james/jwt/JwtConfigurationTest.java,org.apache.james.jwt.JwtConfigurationTest,class,2,2,0,2,5,1,0,7,10,0.8,0.0,0.0,5,0,0,0,0,5,5,0,0,0,2,2,0,2,0,0,2,0,0,21,0,0,0,0,0,11,0,4,1,4,0,0,0,3,69,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/webadmin/webadmin-mailbox/src/test/java/org/apache/james/webadmin/service/EventDeadLettersRedeliverTaskTest.java,org.apache.james.webadmin.service.EventDeadLettersRedeliverTaskTest,class,14,14,0,14,9,1,0,15,6,0.7407407,0.41666666,0.44444445,9,1,0,0,0,9,9,0,0,0,9,9,0,9,0,0,8,0,3,50,0,0,0,0,0,89,8,13,12,13,0,0,0,0,67,0,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mailbox/api/src/main/java/org/apache/james/mailbox/quota/QuotaRootResolver.java,org.apache.james.mailbox.quota.QuotaRootResolver,interface,8,14,6,8,8,1,0,0,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/protocols/api/src/main/java/org/apache/james/protocols/api/ProtocolConfigurationImpl.java,org.apache.james.protocols.api.ProtocolConfigurationImpl,class,1,1,0,1,7,1,0,2,8,0.70000005,0.1,0.1,5,0,3,1,1,0,5,0,0,0,2,1,0,2,0,0,2,0,1,29,3,0,0,1,0,2,0,4,0,3,1,0,0,0,48,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/webadmin/webadmin-data/src/main/java/org/apache/james/webadmin/routes/GroupsRoutes.java,org.apache.james.webadmin.routes.GroupsRoutes,class,16,20,4,16,15,1,0,32,8,0.7407407,0.47619048,1.0,9,0,6,2,0,1,7,0,0,0,9,7,1,8,0,0,9,0,5,71,5,0,1,1,0,8,0,18,2,22,1,0,0,2,71,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/protocols/jmap-rfc-8621-integration-tests/memory-jmap-rfc-8621-integration-tests/src/test/java/org/apache/james/jmap/rfc8621/memory/MemoryDelegateGetMethodTest.java,org.apache.james.jmap.rfc8621.memory.MemoryDelegateGetMethodTest,class,2,2,0,2,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/container/guice/common/src/main/java/org/apache/james/utils/MailboxManagerDefinition.java,org.apache.james.utils.MailboxManagerDefinition,class,2,10,8,2,6,1,6,2,0,0.2,0.9,1.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,2,0,0,24,5,0,0,0,0,0,0,3,0,3,1,0,0,0,14,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/protocols/imap/src/main/java/org/apache/james/imap/decode/parser/MoveCommandParser.java,org.apache.james.imap.decode.parser.MoveCommandParser,class,6,7,1,6,2,4,0,0,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/apps/distributed-pop3-app/src/main/java/org/apache/james/modules/Pop3FixInconsistenciesTaskSerializationModule.java,org.apache.james.modules.Pop3FixInconsistenciesTaskSerializationModule,class,6,7,1,6,3,2,0,1,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/server/container/util/src/main/java/org/apache/james/util/FunctionalUtils.java,org.apache.james.util.FunctionalUtils,class,1,4,3,1,4,1,0,2,6,0.0,0.0,0.0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,6,0,0,0,0,0,0,0,0,4,1,0,0,4,15,1,0
/home/ana/Qualidade de Software/Commit 3 - Fevereiro/james-project-fevereiro/james-project-f0f8aec934cd789c214274420262bd1f8f367b69/mpt/core/src/main/java/org/apache/james/mpt/exception/InvalidServerResponseException.java,org.apache.james.mpt.exception.InvalidServerResponseException,class,0,0,0,0,1,3,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,26,1,0
